,Unnamed: 0,OrderID,OrderDate,OrderTime,CustomerID,CustomerName,DishID,DishName,Category,Quantity,Price,Revenue,CostPrice,Profit,Feedback
131,131,O00132,13-02-2024,16:15,C0271,Aasiya Mujawar,82,Fish Curry (Goan),Main Course,5,? 380.00," ? 1,900.00 ", ? 289.00 ,? 455.00,A satisfying meal. The Fish Curry (Goan) was a good choice.
132,132,O00133,14-02-2024,20:45,C0053,Shahrukh Taimoor,47,Bhindi Masala,Vegetarian,2,? 240.00, ? 480.00 , ? 175.00 ,? 130.00,A wholesome and delicious Bhindi Masala. The vegetables were so fresh!
133,133,O00134,14-02-2024,13:45,C0240,Sultan Ali,47,Bhindi Masala,Vegetarian,3,? 240.00, ? 720.00 , ? 175.00 ,? 195.00,The Bhindi Masala was a decent vegetarian option.
134,134,O00135,14-02-2024,19:30,C0281,Abdul Rahim Faruqi,22,Paneer Tikka,Starter,3,? 280.00, ? 840.00 , ? 199.00 ,? 243.00,Absolutely loved the Paneer Tikka! It was the perfect appetizer to get us started.
135,135,O00136,14-02-2024,17:00,C0271,Aasiya Mujawar,77,Paneer Momos,Starter,1,? 200.00, ? 200.00 , ? 155.00 ,? 45.00,The Paneer Momos was a bit too oily for my liking.
136,136,O00137,14-02-2024,14:00,C0269,Aakib Nadaf,126,Corn & Cheese Sandwich,Snacks,5,? 90.00, ? 450.00 , ? 66.00 ,? 120.00,A satisfying meal. The Corn & Cheese Sandwich was a good choice.
137,137,O00138,14-02-2024,15:00,C0234,Moh Saad Faruqi,1,Tomato Soup,Starter,2,? 180.00, ? 360.00 , ? 132.00 ,? 96.00,The Tomato Soup was a bit too oily for my liking.
138,138,O00139,14-02-2024,16:15,C0081,Ayeza Raes,11,Margherita Pizza,Pizza,5,? 330.00," ? 1,650.00 ", ? 231.00 ,? 495.00,The Margherita Pizza was excellent. Really enjoyed the meal.
139,139,O00140,14-02-2024,16:00,C0266,Aasifa Sayyad,98,Paneer Kathi Roll,Street Food,4,? 140.00, ? 560.00 , ? 103.00 ,? 148.00,I was not a fan of the Paneer Kathi Roll.
140,140,O00141,14-02-2024,17:00,C0197,Arahan Ali,55,Vegetable Korma,Vegetarian,3,? 320.00, ? 960.00 , ? 243.00 ,? 231.00,The vegetables in the Vegetable Korma seemed overcooked.
141,141,O00142,14-02-2024,16:45,C0116,Arman Khan,35,Chole Bhature,Vegetarian,1,? 280.00, ? 280.00 , ? 223.00 ,? 57.00,Loved the Chole Bhature! It was a delightful and well-prepared vegetarian meal.
142,142,O00143,15-02-2024,16:45,C0110,Danish Momin,110,Paneer Sandwich,Sandwiches,4,? 120.00, ? 480.00 , ? 84.00 ,? 144.00,The Paneer Sandwich was not what I expected.
143,143,O00144,15-02-2024,17:30,C0019,Aariz Sayyad,61,Veg Spring Rolls,Starter,4,? 220.00, ? 880.00 , ? 162.00 ,? 232.00,The Veg Spring Rolls was simply delicious and fresh. Highly recommended!
144,144,O00145,15-02-2024,13:15,C0048,Abdul Rahim Malik,87,Uttapam,South Indian,5,? 220.00," ? 1,100.00 ", ? 170.00 ,? 250.00,I was not a fan of the Uttapam.
145,145,O00146,15-02-2024,19:00,C0079,Shahrukh Faruqi,48,Baingan Bharta,Vegetarian,5,? 260.00," ? 1,300.00 ", ? 195.00 ,? 325.00,The Baingan Bharta was as expected.
146,146,O00147,15-02-2024,18:45,C0111,Moh Saad Raes,107,Paneer Shawarma,Street Food,1,? 150.00, ? 150.00 , ? 111.00 ,? 39.00,Great food! The Paneer Shawarma was delicious and well-prepared.
147,147,O00148,15-02-2024,10:45,C0290,Isharat Raes,122,Falafel Wrap,Snacks,4,? 130.00, ? 520.00 , ? 102.00 ,? 112.00,A satisfying meal. The Falafel Wrap was a good choice.
148,148,O00149,15-02-2024,13:00,C0053,Shahrukh Taimoor,123,Chicken Caesar Wrap,Snacks,3,? 150.00, ? 450.00 , ? 109.00 ,? 123.00,The Chicken Caesar Wrap was not what I expected.
149,149,O00150,15-02-2024,15:45,C0062,Ayeza Nadaf,114,Veg Frankie Roll,Snacks,2,? 80.00, ? 160.00 , ? 62.00 ,? 36.00,I was not a fan of the Veg Frankie Roll.
150,150,O00151,16-02-2024,16:15,C0196,Arman Taimoor,39,Masala Dosa,Vegetarian,3,? 180.00, ? 540.00 , ? 138.00 ,? 126.00,A wholesome and delicious Masala Dosa. The vegetables were so fresh!
151,151,O00152,16-02-2024,12:45,C0163,Shamsher Shikalkar,102,Chicken Sub,Sandwiches,2,? 180.00, ? 360.00 , ? 137.00 ,? 86.00,Great food! The Chicken Sub was delicious and well-prepared.
152,152,O00153,16-02-2024,15:30,C0275,Arman Khan,8,Paneer Butter Masala,Vegetarian,4,? 380.00," ? 1,520.00 ", ? 298.00 ,? 328.00,The Paneer Butter Masala was as expected.
153,153,O00154,16-02-2024,14:15,C0045,Arman Shaikh,23,Chicken Tikka,Starter,4,? 320.00," ? 1,280.00 ", ? 233.00 ,? 348.00,The Chicken Tikka was a fantastic start to our meal! Perfectly crispy.
154,154,O00155,16-02-2024,20:45,C0296,Aariz Sayyad,102,Chicken Sub,Sandwiches,1,? 180.00, ? 180.00 , ? 137.00 ,? 43.00,Great food! The Chicken Sub was delicious and well-prepared.
155,155,O00156,17-02-2024,19:00,C0044,Shamsher Mujawar,131,Avocado Toast,Breakfast,5,? 150.00, ? 750.00 , ? 111.00 ,? 195.00,The Avocado Toast was excellent. Really enjoyed the meal.
156,156,O00157,17-02-2024,22:00,C0099,Aariz Faruqi,123,Chicken Caesar Wrap,Snacks,5,? 150.00, ? 750.00 , ? 109.00 ,? 205.00,A satisfying meal. The Chicken Caesar Wrap was a good choice.
157,157,O00158,17-02-2024,15:00,C0200,Aariz Taimoor,82,Fish Curry (Goan),Main Course,2,? 380.00, ? 760.00 , ? 289.00 ,? 182.00,The Fish Curry (Goan) could have been better.
158,158,O00159,17-02-2024,18:45,C0041,Aakib Shaikh,46,Kadai Paneer,Vegetarian,5,? 360.00," ? 1,800.00 ", ? 275.00 ,? 425.00,"It was an okay Kadai Paneer, but I've had better."
159,159,O00160,17-02-2024,20:15,C0104,Sultan Nadaf,40,Idli Sambar,Vegetarian,2,? 160.00, ? 320.00 , ? 119.00 ,? 82.00,Loved the Idli Sambar! It was a delightful and well-prepared vegetarian meal.
160,160,O00161,17-02-2024,11:45,C0075,Rihan Raes,127,Mutton Seekh Kebab Roll,Snacks,4,? 170.00, ? 680.00 , ? 132.00 ,? 152.00,Great food! The Mutton Seekh Kebab Roll was delicious and well-prepared.
161,161,O00162,17-02-2024,19:45,C0211,Moh Saad Faruqi,64,Chili Chicken,Starter,5,? 340.00," ? 1,700.00 ", ? 250.00 ,? 450.00,The Chili Chicken was a bit too oily for my liking.
162,162,O00163,17-02-2024,13:15,C0277,Shamsher Faruqi,106,Chicken Burger,Fast Food,2,? 160.00, ? 320.00 , ? 115.00 ,? 90.00,Great food! The Chicken Burger was delicious and well-prepared.
163,163,O00164,17-02-2024,15:00,C0285,Ayeza Raes,23,Chicken Tikka,Starter,3,? 320.00, ? 960.00 , ? 233.00 ,? 261.00,Wasn't very impressed with the Chicken Tikka. It lacked flavor.
164,164,O00165,17-02-2024,19:30,C0125,Danish Nadaf,68,Chicken Schezwan Noodles,Rice & Noodles,3,? 280.00, ? 840.00 , ? 218.00 ,? 186.00,The Chicken Schezwan Noodles could have been better.
165,165,O00166,17-02-2024,14:00,C0095,Aakib Azam,59,Veg Manchurian,Starter,5,? 240.00," ? 1,200.00 ", ? 169.00 ,? 355.00,The Veg Manchurian was cold when it arrived at our table.
166,166,O00167,17-02-2024,10:00,C0238,Aakib Malik,109,Cheese Sandwich,Sandwiches,2,? 100.00, ? 200.00 , ? 72.00 ,? 56.00,The Cheese Sandwich could have been better.
167,167,O00168,18-02-2024,14:30,C0260,Danish Ali,70,Hot & Sour Soup (Chicken),Starter,1,? 200.00, ? 200.00 , ? 159.00 ,? 41.00,The Hot & Sour Soup (Chicken) was cold when it arrived at our table.
168,168,O00169,18-02-2024,18:45,C0212,Shahrukh Mujawar,61,Veg Spring Rolls,Starter,4,? 220.00, ? 880.00 , ? 162.00 ,? 232.00,The Veg Spring Rolls was cold when it arrived at our table.
169,169,O00170,18-02-2024,12:30,C0241,Shamsher Faruqi,43,Onion Uttapam,Vegetarian,5,? 160.00, ? 800.00 , ? 112.00 ,? 240.00,The Onion Uttapam was bland and needed more seasoning.
170,170,O00171,18-02-2024,11:45,C0112,Shahrukh Sayyad,16,Ice Cream Sundae,Dessert,3,? 200.00, ? 600.00 , ? 143.00 ,? 171.00,I was not a fan of the Ice Cream Sundae.
171,171,O00172,18-02-2024,16:15,C0231,Danish Momin,38,Mutton Biryani,Rice & Noodles,2,? 480.00, ? 960.00 , ? 340.00 ,? 280.00,The Mutton Biryani was not what I expected.
172,172,O00173,18-02-2024,22:45,C0218,Danish Khan,16,Ice Cream Sundae,Dessert,3,? 200.00, ? 600.00 , ? 143.00 ,? 171.00,A satisfying meal. The Ice Cream Sundae was a good choice.
173,173,O00174,18-02-2024,17:15,C0318,Shahrukh Ali,83,Malai Kofta,Main Course,1,? 340.00, ? 340.00 , ? 249.00 ,? 91.00,The Malai Kofta was not what I expected.
174,174,O00175,18-02-2024,22:45,C0105,Aakib Nadaf,34,Rajma Chawal,Vegetarian,3,? 300.00, ? 900.00 , ? 238.00 ,? 186.00,The Rajma Chawal is a great choice for vegetarians. Hearty and full of flavor.
175,175,O00176,18-02-2024,17:45,C0069,Aasin Khan,72,Sweet Corn Soup (Chicken),Starter,2,? 180.00, ? 360.00 , ? 129.00 ,? 102.00,The Sweet Corn Soup (Chicken) was a fantastic start to our meal! Perfectly crispy.
176,176,O00177,18-02-2024,13:00,C0046,Nikhat Taimoor,107,Paneer Shawarma,Street Food,3,? 150.00, ? 450.00 , ? 111.00 ,? 117.00,The Paneer Shawarma was fine.
177,177,O00178,18-02-2024,15:30,C0295,Sultan Taimoor,81,Biryani (Veg),Rice,2,? 320.00, ? 640.00 , ? 251.00 ,? 138.00,A satisfying meal. The Biryani (Veg) was a good choice.
178,178,O00179,19-02-2024,13:15,C0266,Aasifa Sayyad,81,Biryani (Veg),Rice,5,? 320.00," ? 1,600.00 ", ? 251.00 ,? 345.00,The Biryani (Veg) was excellent. Really enjoyed the meal.
179,179,O00180,19-02-2024,18:30,C0049,Aman Khan,3,Chicken Soup,Starter,2,? 220.00, ? 440.00 , ? 170.00 ,? 100.00,"The Chicken Soup was decent, but nothing special."
180,180,O00181,19-02-2024,13:15,C0019,Aariz Sayyad,18,Veg Hakka Noodles,Rice & Noodles,2,? 220.00, ? 440.00 , ? 165.00 ,? 110.00,A satisfying meal. The Veg Hakka Noodles was a good choice.
181,181,O00182,19-02-2024,14:15,C0131,Aasin Ali,128,Paneer Tandoori Wrap,Snacks,2,? 120.00, ? 240.00 , ? 94.00 ,? 52.00,Great food! The Paneer Tandoori Wrap was delicious and well-prepared.
182,182,O00183,19-02-2024,14:00,C0098,Shahrukh Malik,14,Rasgulla,Dessert,2,? 140.00, ? 280.00 , ? 100.00 ,? 80.00,The Rasgulla was excellent. Really enjoyed the meal.
183,183,O00184,19-02-2024,19:30,C0257,Aman Nadaf,63,Chili Paneer,Starter,3,? 280.00, ? 840.00 , ? 219.00 ,? 183.00,The Chili Paneer was a fantastic start to our meal! Perfectly crispy.
184,184,O00185,19-02-2024,19:15,C0044,Shamsher Mujawar,108,Chicken Shawarma,Street Food,4,? 170.00, ? 680.00 , ? 131.00 ,? 156.00,A satisfying meal. The Chicken Shawarma was a good choice.
185,185,O00186,19-02-2024,16:15,C0105,Aakib Nadaf,49,Aloo Gobi,Vegetarian,3,? 220.00, ? 660.00 , ? 166.00 ,? 162.00,A wholesome and delicious Aloo Gobi. The vegetables were so fresh!
186,186,O00187,20-02-2024,17:30,C0157,Arahan Azam,30,Shahi Paneer,Vegetarian,2,? 400.00, ? 800.00 , ? 281.00 ,? 238.00,The Shahi Paneer is a great choice for vegetarians. Hearty and full of flavor.
187,187,O00188,20-02-2024,14:15,C0328,Isharat Khan,44,Hyderabadi Haleem,Non-Veg Main,1,? 500.00, ? 500.00 , ? 395.00 ,? 105.00,Felt that the Hyderabadi Haleem was overpriced for its quality.
188,188,O00189,20-02-2024,12:30,C0077,Shahrukh Momin,35,Chole Bhature,Vegetarian,2,? 280.00, ? 560.00 , ? 223.00 ,? 114.00,Loved the Chole Bhature! It was a delightful and well-prepared vegetarian meal.
189,189,O00190,20-02-2024,10:15,C0290,Isharat Raes,68,Chicken Schezwan Noodles,Rice & Noodles,2,? 280.00, ? 560.00 , ? 218.00 ,? 124.00,A satisfying meal. The Chicken Schezwan Noodles was a good choice.
190,190,O00191,20-02-2024,13:30,C0103,Aasiya Faruqi,44,Hyderabadi Haleem,Non-Veg Main,3,? 500.00," ? 1,500.00 ", ? 395.00 ,? 315.00,The Hyderabadi Haleem was cooked to perfection. The spices were spot on!
191,191,O00192,20-02-2024,22:15,C0146,Sultan Sayyad,69,Hot & Sour Soup (Veg),Starter,2,? 160.00, ? 320.00 , ? 113.00 ,? 94.00,The Hot & Sour Soup (Veg) was cold when it arrived at our table.
192,192,O00193,20-02-2024,20:00,C0262,Nikhat Faruqi,119,Veg Paneer Wrap,Snacks,3,? 95.00, ? 285.00 , ? 74.00 ,? 63.00,A satisfying meal. The Veg Paneer Wrap was a good choice.
193,193,O00194,20-02-2024,16:00,C0196,Arman Taimoor,38,Mutton Biryani,Rice & Noodles,2,? 480.00, ? 960.00 , ? 340.00 ,? 280.00,The Mutton Biryani met my expectations.
194,194,O00195,21-02-2024,10:15,C0224,Nikhat Mujawar,29,Greek Salad,Salad,3,? 260.00, ? 780.00 , ? 197.00 ,? 189.00,The Greek Salad was excellent. Really enjoyed the meal.
195,195,O00196,21-02-2024,17:15,C0060,Nikhat Khan,24,Samosa,Starter,3,? 100.00, ? 300.00 , ? 73.00 ,? 81.00,The Samosa was a fantastic start to our meal! Perfectly crispy.
196,196,O00197,21-02-2024,13:45,C0109,Aman Mujawar,23,Chicken Tikka,Starter,4,? 320.00," ? 1,280.00 ", ? 233.00 ,? 348.00,Absolutely loved the Chicken Tikka! It was the perfect appetizer to get us started.
197,197,O00198,21-02-2024,17:45,C0292,Arahan Taimoor,119,Veg Paneer Wrap,Snacks,4,? 95.00, ? 380.00 , ? 74.00 ,? 84.00,Great food! The Veg Paneer Wrap was delicious and well-prepared.
198,198,O00199,21-02-2024,12:30,C0002,Dua Khan,97,Grilled Cheese Sandwich,Sandwiches,1,? 120.00, ? 120.00 , ? 90.00 ,? 30.00,The Grilled Cheese Sandwich was excellent. Really enjoyed the meal.
199,199,O00200,21-02-2024,16:45,C0247,Shahrukh Sayyad,58,Crab Curry,Non-Veg Main,4,? 520.00," ? 2,080.00 ", ? 374.00 ,? 584.00,The Crab Curry was alright. It was cooked well but the flavor was average.
200,200,O00201,21-02-2024,22:45,C0306,Arman Malik,68,Chicken Schezwan Noodles,Rice & Noodles,5,? 280.00," ? 1,400.00 ", ? 218.00 ,? 310.00,The Chicken Schezwan Noodles was fine.
201,201,O00202,22-02-2024,11:45,C0288,Anis Shikalkar,123,Chicken Caesar Wrap,Snacks,3,? 150.00, ? 450.00 , ? 109.00 ,? 123.00,The Chicken Caesar Wrap could have been better.
202,202,O00203,22-02-2024,10:30,C0013,Aariz Raes,44,Hyderabadi Haleem,Non-Veg Main,3,? 500.00," ? 1,500.00 ", ? 395.00 ,? 315.00,A truly authentic and flavorful Hyderabadi Haleem. It was very satisfying.
203,203,O00204,22-02-2024,20:15,C0053,Shahrukh Taimoor,13,Gulab Jamun,Dessert,5,? 150.00, ? 750.00 , ? 117.00 ,? 165.00,A satisfying meal. The Gulab Jamun was a good choice.
204,204,O00205,22-02-2024,22:30,C0231,Danish Momin,51,Tandoori Chicken,Non-Veg Main,1,? 460.00, ? 460.00 , ? 366.00 ,? 94.00,The Tandoori Chicken was the highlight of our meal. Absolutely delicious!
205,205,O00206,22-02-2024,20:15,C0170,Sher Shikalkar,123,Chicken Caesar Wrap,Snacks,1,? 150.00, ? 150.00 , ? 109.00 ,? 41.00,The Chicken Caesar Wrap met my expectations.
206,206,O00207,22-02-2024,22:15,C0126,Aakib Momin,83,Malai Kofta,Main Course,1,? 340.00, ? 340.00 , ? 249.00 ,? 91.00,Great food! The Malai Kofta was delicious and well-prepared.
207,207,O00208,22-02-2024,14:45,C0044,Shamsher Mujawar,36,Pav Bhaji,Vegetarian,2,? 220.00, ? 440.00 , ? 171.00 ,? 98.00,The Pav Bhaji was as expected.
208,208,O00209,22-02-2024,11:00,C0189,Dua Faruqi,126,Corn & Cheese Sandwich,Snacks,3,? 90.00, ? 270.00 , ? 66.00 ,? 72.00,The Corn & Cheese Sandwich met my expectations.
209,209,O00210,23-02-2024,16:00,C0327,Abdul Rahim Mujawar,127,Mutton Seekh Kebab Roll,Snacks,1,? 170.00, ? 170.00 , ? 132.00 ,? 38.00,The Mutton Seekh Kebab Roll was not what I expected.
210,210,O00211,23-02-2024,19:00,C0197,Arahan Ali,20,Veg Fried Rice,Rice & Noodles,1,? 200.00, ? 200.00 , ? 145.00 ,? 55.00,The Veg Fried Rice was excellent. Really enjoyed the meal.
211,211,O00212,23-02-2024,10:45,C0191,Imran Shikalkar,65,Schezwan Fried Rice,Rice & Noodles,3,? 220.00, ? 660.00 , ? 160.00 ,? 180.00,The Schezwan Fried Rice met my expectations.
212,212,O00213,23-02-2024,19:30,C0299,Aakib Shaikh,69,Hot & Sour Soup (Veg),Starter,5,? 160.00, ? 800.00 , ? 113.00 ,? 235.00,Wasn't very impressed with the Hot & Sour Soup (Veg). It lacked flavor.
213,213,O00214,23-02-2024,10:45,C0181,Aman Khan,68,Chicken Schezwan Noodles,Rice & Noodles,3,? 280.00, ? 840.00 , ? 218.00 ,? 186.00,The Chicken Schezwan Noodles met my expectations.
214,214,O00215,23-02-2024,12:30,C0323,Wahaj Ali,7,Butter Chicken,Meat Special,3,? 495.00," ? 1,485.00 ", ? 349.00 ,? 438.00,I was not a fan of the Butter Chicken.
215,215,O00216,23-02-2024,21:45,C0301,Sher Taimoor,93,Matar Paneer,Main Course,4,? 340.00," ? 1,360.00 ", ? 263.00 ,? 308.00,The Matar Paneer was excellent. Really enjoyed the meal.
216,216,O00217,23-02-2024,17:30,C0263,Sher Raes,74,Chicken Clear Soup,Starter,4,? 160.00, ? 640.00 , ? 125.00 ,? 140.00,It was an average Chicken Clear Soup.
217,217,O00218,24-02-2024,15:30,C0182,Rihan Shaikh,122,Falafel Wrap,Snacks,1,? 130.00, ? 130.00 , ? 102.00 ,? 28.00,It was an average Falafel Wrap.
218,218,O00219,24-02-2024,18:45,C0269,Aakib Nadaf,29,Greek Salad,Salad,4,? 260.00," ? 1,040.00 ", ? 197.00 ,? 252.00,The Greek Salad was excellent. Really enjoyed the meal.
219,219,O00220,24-02-2024,18:00,C0148,Aakib Momin,41,Vada Sambar,Vegetarian,3,? 170.00, ? 510.00 , ? 121.00 ,? 147.00,The vegetables in the Vada Sambar seemed overcooked.
220,220,O00221,24-02-2024,14:00,C0124,Arahan Shaikh,121,Cheese Garlic Bread,Breads,4,? 110.00, ? 440.00 , ? 85.00 ,? 100.00,Great food! The Cheese Garlic Bread was delicious and well-prepared.
221,221,O00222,24-02-2024,17:15,C0302,Shamsher Ali,65,Schezwan Fried Rice,Rice & Noodles,2,? 220.00, ? 440.00 , ? 160.00 ,? 120.00,I was not a fan of the Schezwan Fried Rice.
222,222,O00223,24-02-2024,17:30,C0008,Dua Sayyad,29,Greek Salad,Salad,4,? 260.00," ? 1,040.00 ", ? 197.00 ,? 252.00,Great food! The Greek Salad was delicious and well-prepared.
223,223,O00224,24-02-2024,21:00,C0226,Aman Taimoor,75,Veg Momos,Starter,4,? 180.00, ? 720.00 , ? 138.00 ,? 168.00,The Veg Momos was simply delicious and fresh. Highly recommended!
224,224,O00225,24-02-2024,15:15,C0276,Wahaj Faruqi,28,Caesar Salad,Salad,5,? 280.00," ? 1,400.00 ", ? 210.00 ,? 350.00,The Caesar Salad was excellent. Really enjoyed the meal.
225,225,O00226,24-02-2024,22:00,C0070,Aasifa Azam,43,Onion Uttapam,Vegetarian,4,? 160.00, ? 640.00 , ? 112.00 ,? 192.00,Loved the Onion Uttapam! It was a delightful and well-prepared vegetarian meal.
226,226,O00227,24-02-2024,17:15,C0092,Sultan Shaikh,43,Onion Uttapam,Vegetarian,2,? 160.00, ? 320.00 , ? 112.00 ,? 96.00,The Onion Uttapam is a great choice for vegetarians. Hearty and full of flavor.
227,227,O00228,25-02-2024,20:45,C0180,Isharat Shikalkar,41,Vada Sambar,Vegetarian,4,? 170.00, ? 680.00 , ? 121.00 ,? 196.00,The vegetables in the Vada Sambar seemed overcooked.
228,228,O00229,25-02-2024,10:00,C0200,Aariz Taimoor,70,Hot & Sour Soup (Chicken),Starter,3,? 200.00, ? 600.00 , ? 159.00 ,? 123.00,The Hot & Sour Soup (Chicken) was simply delicious and fresh. Highly recommended!
229,229,O00230,25-02-2024,18:15,C0287,Nikhat Shaikh,115,Chicken Kathi Roll,Snacks,5,? 120.00, ? 600.00 , ? 91.00 ,? 145.00,The Chicken Kathi Roll met my expectations.
230,230,O00231,25-02-2024,18:45,C0212,Shahrukh Mujawar,12,Veggie Burger,Burger,2,? 250.00, ? 500.00 , ? 199.00 ,? 102.00,A satisfying meal. The Veggie Burger was a good choice.
231,231,O00232,25-02-2024,13:45,C0024,Aman Momin,84,Seekh Kebab,Starter,4,? 400.00," ? 1,600.00 ", ? 282.00 ,? 472.00,The Seekh Kebab was simply delicious and fresh. Highly recommended!
232,232,O00233,25-02-2024,21:15,C0258,Aakib Sayyad,112,Paneer Parantha,Breads,5,? 90.00, ? 450.00 , ? 64.00 ,? 130.00,Great food! The Paneer Parantha was delicious and well-prepared.
233,233,O00234,25-02-2024,17:45,C0071,Arman Azam,83,Malai Kofta,Main Course,3,? 340.00," ? 1,020.00 ", ? 249.00 ,? 273.00,A satisfying meal. The Malai Kofta was a good choice.
234,234,O00235,25-02-2024,10:45,C0118,Aman Azam,66,Schezwan Chicken Fried Rice,Rice & Noodles,1,? 280.00, ? 280.00 , ? 211.00 ,? 69.00,Great food! The Schezwan Chicken Fried Rice was delicious and well-prepared.
235,235,O00236,25-02-2024,20:15,C0199,Arman Shaikh,111,Egg Sandwich,Sandwiches,5,? 110.00, ? 550.00 , ? 80.00 ,? 150.00,I was not a fan of the Egg Sandwich.
236,236,O00237,25-02-2024,17:00,C0263,Sher Raes,69,Hot & Sour Soup (Veg),Starter,3,? 160.00, ? 480.00 , ? 113.00 ,? 141.00,The Hot & Sour Soup (Veg) was simply delicious and fresh. Highly recommended!
237,237,O00238,25-02-2024,13:15,C0257,Aman Nadaf,101,Veggie Sub,Sandwiches,3,? 150.00, ? 450.00 , ? 105.00 ,? 135.00,The Veggie Sub was excellent. Really enjoyed the meal.
238,238,O00239,26-02-2024,13:30,C0258,Aakib Sayyad,14,Rasgulla,Dessert,3,? 140.00, ? 420.00 , ? 100.00 ,? 120.00,A satisfying meal. The Rasgulla was a good choice.
239,239,O00240,26-02-2024,14:30,C0278,Sultan Shikalkar,114,Veg Frankie Roll,Snacks,3,? 80.00, ? 240.00 , ? 62.00 ,? 54.00,A satisfying meal. The Veg Frankie Roll was a good choice.
240,240,O00241,26-02-2024,22:15,C0235,Abdul Rahim Malik,129,Smoked Chicken Sub,Snacks,2,? 160.00, ? 320.00 , ? 112.00 ,? 96.00,Great food! The Smoked Chicken Sub was delicious and well-prepared.
241,241,O00242,26-02-2024,16:00,C0312,Danish Khan,39,Masala Dosa,Vegetarian,1,? 180.00, ? 180.00 , ? 138.00 ,? 42.00,Loved the Masala Dosa! It was a delightful and well-prepared vegetarian meal.
242,242,O00243,26-02-2024,16:45,C0123,Abdul Rahim Faruqi,44,Hyderabadi Haleem,Non-Veg Main,2,? 500.00," ? 1,000.00 ", ? 395.00 ,? 210.00,The Hyderabadi Haleem was cooked to perfection. The spices were spot on!
243,243,O00244,26-02-2024,17:30,C0160,Shahrukh Malik,92,Kadhi Pakora,Main Course,3,? 300.00, ? 900.00 , ? 231.00 ,? 207.00,The Kadhi Pakora could have been better.
244,244,O00245,26-02-2024,16:00,C0259,Nikhat Malik,132,Club Chicken Sandwich,Snacks,5,? 140.00, ? 700.00 , ? 101.00 ,? 195.00,The Club Chicken Sandwich met my expectations.
245,245,O00246,26-02-2024,10:00,C0273,Aasin Mujawar,71,Sweet Corn Soup (Veg),Starter,4,? 140.00, ? 560.00 , ? 108.00 ,? 128.00,The Sweet Corn Soup (Veg) was a fantastic start to our meal! Perfectly crispy.
246,246,O00247,27-02-2024,10:45,C0308,Ayeza Khan,6,Grilled Salmon,Ocean Meal,4,? 500.00," ? 2,000.00 ", ? 357.00 ,? 572.00,The Grilled Salmon was not what I expected.
247,247,O00248,27-02-2024,19:15,C0277,Shamsher Faruqi,126,Corn & Cheese Sandwich,Snacks,2,? 90.00, ? 180.00 , ? 66.00 ,? 48.00,The Corn & Cheese Sandwich was excellent. Really enjoyed the meal.
248,248,O00249,27-02-2024,20:30,C0025,Aasifa Khan,18,Veg Hakka Noodles,Rice & Noodles,3,? 220.00, ? 660.00 , ? 165.00 ,? 165.00,The Veg Hakka Noodles could have been better.
249,249,O00250,27-02-2024,10:45,C0097,Isharat Taimoor,34,Rajma Chawal,Vegetarian,4,? 300.00," ? 1,200.00 ", ? 238.00 ,? 248.00,The Rajma Chawal is a great choice for vegetarians. Hearty and full of flavor.
